DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2008-02-10,2184.714,151.73601,241.27519,6.396806,2562.0,2955.0,10128.0,20766.9,27.933,7.833,1.667,0.833,0.0
2008-02-11,1692.016,102.246,241.69218,4.9318056,1018.0,297.0,8930.0,17955.268,27.933,7.833,1.667,0.833,0.0
2008-02-12,1987.798,130.946,239.50916,5.847083,2009.0,1856.0,12138.0,17126.967,27.933,7.833,1.667,0.833,0.0
2008-02-13,1900.498,128.478,241.20311,5.5801387,2530.0,3615.0,7568.0,17961.967,27.933,7.833,1.667,0.833,0.0
2008-02-14,1604.622,113.646,240.76482,4.68375,1300.0,291.0,9299.0,15853.7,27.933,7.833,1.667,0.833,0.0
2008-02-15,2005.208,107.952,241.89061,5.78125,1109.0,1723.0,13417.0,17171.133,27.933,7.833,1.667,0.833,0.0
2008-02-16,2346.948,138.994,241.08757,6.893889,1076.0,2360.0,11599.0,24080.8,27.933,7.833,1.667,0.833,0.0
2008-02-17,1933.368,120.076004,242.46983,5.654444,3182.0,2257.0,6049.0,20734.8,27.933,7.833,1.667,0.833,0.0
2008-02-18,1514.404,101.972,242.06393,4.37625,0.0,251.0,10345.0,14644.066,27.933,7.833,1.667,0.833,0.0
2008-02-19,2126.916,137.568,241.01013,6.2197223,1881.0,4711.0,11200.0,17656.6,27.933,7.833,1.667,0.833,0.0
2008-02-20,2253.79,190.268,241.66968,6.608333,3655.0,5516.0,7704.0,20688.166,27.933,7.833,1.667,0.833,0.0
2008-02-21,1633.85,112.274,240.7504,4.788472,0.0,307.0,8523.0,18400.834,27.933,7.833,1.667,0.833,0.0
2008-02-22,1732.564,121.688,241.43576,5.055278,1167.0,1985.0,10101.0,15623.066,27.933,7.833,1.667,0.833,0.0
2008-02-23,1836.474,132.504,239.66867,5.41125,1684.0,2250.0,10074.0,16599.9,27.933,7.833,1.667,0.833,0.0
2008-02-24,1263.008,107.332,240.37779,3.6388888,754.0,332.0,11447.0,8517.134,27.933,7.833,1.667,0.833,0.0
2008-02-25,504.488,91.72,239.776,1.4555556,0.0,321.0,1856.0,6231.1333,27.933,7.833,1.667,0.833,0.0
2008-02-26,507.12,84.590004,239.53334,1.4590278,0.0,295.0,2013.0,6144.0,27.933,7.833,1.667,0.833,0.0
2008-02-27,566.72,86.168,239.55402,1.6341666,0.0,326.0,2969.0,6150.3335,27.933,7.833,1.667,0.833,0.0
2008-02-28,509.184,83.248,239.80428,1.4669443,0.0,281.0,2028.0,6177.4,27.933,7.833,1.667,0.833,0.0
2008-02-29,1333.348,88.948,238.0385,3.872639,0.0,3773.0,8062.0,10387.467,27.933,7.833,1.667,0.833,0.0
2008-03-01,1141.876,105.158,239.4315,3.2776387,0.0,1287.0,2724.0,15020.267,84.383,18.333,6.833,1.333,0.0
2008-03-02,1162.226,144.71,239.74625,3.425,0.0,5244.0,2565.0,11561.434,84.383,18.333,6.833,1.333,0.0
2008-03-03,1040.55,114.334,240.35199,2.9775,0.0,2207.0,1755.0,13380.5,84.383,18.333,6.833,1.333,0.0
2008-03-04,1668.99,108.958,241.02641,4.8676386,1249.0,2443.0,9415.0,14709.5,84.383,18.333,6.833,1.333,0.0
2008-03-05,2037.208,140.898,241.06523,5.9708333,1145.0,9797.0,5529.0,17482.467,84.383,18.333,6.833,1.333,0.0
2008-03-06,2503.208,106.184,240.42923,7.2145834,1082.0,372.0,6965.0,33301.133,84.383,18.333,6.833,1.333,0.0
2008-03-07,1862.956,129.392,240.81606,5.4416666,1235.0,3471.0,9033.0,17310.268,84.383,18.333,6.833,1.333,0.0
2008-03-08,2248.66,237.08,241.59096,6.5883336,6286.0,346.0,8435.0,22410.666,84.383,18.333,6.833,1.333,0.0
2008-03-09,1560.458,135.574,240.74637,4.591111,2607.0,333.0,4155.0,18912.633,84.383,18.333,6.833,1.333,0.0
2008-03-10,1618.686,127.124,241.72734,4.7125,2009.0,368.0,8660.0,15941.1,84.383,18.333,6.833,1.333,0.0
2008-03-11,2200.042,151.1,240.42415,6.4669447,1271.0,3901.0,12936.0,18559.367,84.383,18.333,6.833,1.333,0.0
2008-03-12,1774.232,138.194,241.0572,5.172222,1120.0,2374.0,11042.0,15034.533,84.383,18.333,6.833,1.333,0.0
2008-03-13,1675.514,128.474,240.80263,4.9416666,3263.0,3590.0,5464.0,15608.233,84.383,18.333,6.833,1.333,0.0
2008-03-14,2210.22,159.748,240.62737,6.44625,980.0,3881.0,14476.0,17500.0,84.383,18.333,6.833,1.333,0.0
2008-03-15,1576.3,154.412,240.198,4.6506944,2550.0,502.0,5910.0,17309.666,84.383,18.333,6.833,1.333,0.0
2008-03-16,1801.96,173.652,241.29466,5.298333,2394.0,566.0,11286.0,15786.667,84.383,18.333,6.833,1.333,0.0
2008-03-17,1706.918,175.274,240.80524,5.0069447,236.0,6651.0,9346.0,12215.634,84.383,18.333,6.833,1.333,0.0
2008-03-18,1917.566,147.44,241.92899,5.5719447,1156.0,4019.0,12544.0,14240.434,84.383,18.333,6.833,1.333,0.0
2008-03-19,1308.448,142.498,242.4022,3.8255553,2110.0,411.0,6154.0,13132.467,84.383,18.333,6.833,1.333,0.0
2008-03-20,1253.274,120.854004,241.76259,3.659583,1107.0,478.0,6670.0,12632.9,84.383,18.333,6.833,1.333,0.0
2008-03-21,2066.442,223.824,241.3699,6.0381947,2171.0,4778.0,13275.0,14216.7,84.383,18.333,6.833,1.333,0.0
2008-03-22,2053.516,185.68001,241.61215,6.020278,3322.0,588.0,12405.0,17910.268,84.383,18.333,6.833,1.333,0.0
2008-03-23,2325.99,152.446,242.65262,6.790556,6279.0,2112.0,13878.0,16497.5,84.383,18.333,6.833,1.333,0.0
2008-03-24,1976.272,131.13,242.70578,5.758611,1131.0,5989.0,7026.0,18791.867,84.383,18.333,6.833,1.333,0.0
2008-03-25,2015.856,127.832,242.13821,5.8705554,2246.0,3677.0,13494.0,14180.6,84.383,18.333,6.833,1.333,0.0
2008-03-26,1633.472,133.598,242.80981,4.7630553,2547.0,3831.0,7547.0,13299.533,84.383,18.333,6.833,1.333,0.0
2008-03-27,1370.822,116.44,242.09555,3.9608333,0.0,356.0,9022.0,13469.033,84.383,18.333,6.833,1.333,0.0
2008-03-28,1885.424,137.64,242.32335,5.4790277,2325.0,3605.0,11581.0,13912.733,84.383,18.333,6.833,1.333,0.0
2008-03-29,2471.15,175.068,241.25356,7.209306,5153.0,375.0,17240.0,18417.834,84.383,18.333,6.833,1.333,0.0
2008-03-30,2146.392,175.97,241.16376,6.2774997,5045.0,1315.0,9769.0,19644.2,84.383,18.333,6.833,1.333,0.0
2008-03-31,1377.57,130.86,242.72704,4.0059724,1091.0,411.0,9387.0,12070.5,84.383,18.333,6.833,1.333,0.0
2008-04-01,2129.052,170.396,241.6158,6.2025,1079.0,6657.0,14515.0,13233.2,59.833,13.0,4.667,0.833,0.0
2008-04-02,1691.672,142.54,238.66716,5.007639,1106.0,3674.0,7989.0,15425.533,59.833,13.0,4.667,0.833,0.0
2008-04-03,1128.756,121.236,240.69424,3.2808332,0.0,422.0,6901.0,11489.6,59.833,13.0,4.667,0.833,0.0
2008-04-04,1631.918,125.306,241.33105,4.726389,2133.0,775.0,13246.0,11044.634,59.833,13.0,4.667,0.833,0.0
2008-04-05,1970.762,203.684,240.55803,5.784861,2929.0,874.0,13644.0,15399.033,59.833,13.0,4.667,0.833,0.0
2008-04-06,1696.318,150.572,241.14961,4.9463887,1124.0,2615.0,7552.0,16980.967,59.833,13.0,4.667,0.833,0.0
2008-04-07,1538.838,141.28,243.22832,4.4841666,2420.0,672.0,9466.0,13089.3,59.833,13.0,4.667,0.833,0.0
2008-04-08,2657.516,184.176,242.06657,7.699445,2752.0,10713.0,17519.0,13307.934,59.833,13.0,4.667,0.833,0.0
2008-04-09,1218.852,132.864,242.3177,3.5229166,0.0,376.0,9003.0,10935.2,59.833,13.0,4.667,0.833,0.0
2008-04-10,1477.746,163.68001,241.94905,4.3054166,3261.0,457.0,6527.0,14384.1,59.833,13.0,4.667,0.833,0.0
2008-04-11,1877.6641,143.89,240.75838,5.4526386,1802.0,491.0,14522.0,14479.4,59.833,13.0,4.667,0.833,0.0
2008-04-12,2800.014,392.272,241.06317,8.218195,7076.0,2499.0,15225.0,21866.9,59.833,13.0,4.667,0.833,0.0
2008-04-13,2232.986,213.514,240.42332,6.5518055,2554.0,5942.0,13007.0,15713.434,59.833,13.0,4.667,0.833,0.0
2008-04-14,1589.582,154.95801,242.31406,4.6043057,0.0,425.0,11197.0,14871.033,59.833,13.0,4.667,0.833,0.0
2008-04-15,1670.406,178.782,241.23874,4.909583,1174.0,3998.0,9874.0,12794.1,59.833,13.0,4.667,0.833,0.0
2008-04-16,1489.064,125.904,241.74438,4.316111,838.0,403.0,11322.0,12254.733,59.833,13.0,4.667,0.833,0.0
2008-04-17,1395.862,145.878,241.4036,4.1043057,1719.0,417.0,8638.0,12490.366,59.833,13.0,4.667,0.833,0.0
2008-04-18,1862.39,184.646,240.64159,5.4576387,2174.0,3832.0,10921.0,14112.833,59.833,13.0,4.667,0.833,0.0
2008-04-19,2253.71,245.284,241.14319,6.6361113,4319.0,2457.0,14722.0,16063.833,59.833,13.0,4.667,0.833,0.0
2008-04-20,1791.418,227.854,241.43288,5.2605557,1030.0,4544.0,10401.0,13881.967,59.833,13.0,4.667,0.833,0.0
2008-04-21,1164.156,175.4,241.9925,3.4041667,0.0,2673.0,6788.0,9941.6,59.833,13.0,4.667,0.833,0.0
2008-04-22,1627.676,193.15,240.95972,4.7725,971.0,5093.0,10603.0,10460.934,59.833,13.0,4.667,0.833,0.0
2008-04-23,1357.328,189.502,241.51135,3.9675002,1380.0,492.0,8406.0,12344.134,59.833,13.0,4.667,0.833,0.0
2008-04-24,1043.772,171.924,240.60532,3.0580556,1263.0,522.0,5296.0,10315.2,59.833,13.0,4.667,0.833,0.0
2008-04-25,1267.734,162.224,241.00716,3.7,824.0,2004.0,9400.0,8900.9,59.833,13.0,4.667,0.833,0.0
2008-04-26,903.166,168.696,240.79256,2.6340277,0.0,634.0,3586.0,10832.767,59.833,13.0,4.667,0.833,0.0
2008-04-27,1008.24,198.118,240.90729,2.96375,693.0,588.0,5488.0,10035.0,59.833,13.0,4.667,0.833,0.0
2008-04-28,659.052,167.118,240.97845,1.9506944,0.0,621.0,2786.0,7577.2,59.833,13.0,4.667,0.833,0.0
2008-04-29,1972.616,215.356,240.7069,5.7706943,1402.0,5411.0,10481.0,15582.934,59.833,13.0,4.667,0.833,0.0
2008-04-30,1101.726,171.556,241.43364,3.218611,1057.0,590.0,6653.0,10062.1,59.833,13.0,4.667,0.833,0.0
2008-05-01,576.014,150.696,241.44627,1.702361,0.0,530.0,2586.0,6484.2334,69.95,8.5,4.5,1.667,0.0
2008-05-02,1497.768,205.568,241.64894,4.3777776,3114.0,584.0,8687.0,12577.8,69.95,8.5,4.5,1.667,0.0
2008-05-03,1289.6,202.004,240.83368,3.8009722,996.0,541.0,6535.0,13421.333,69.95,8.5,4.5,1.667,0.0
2008-05-04,1470.97,209.422,241.38046,4.3625,2196.0,2872.0,5464.0,13984.167,69.95,8.5,4.5,1.667,0.0
2008-05-05,1366.932,185.75,240.73685,3.9977777,1008.0,378.0,10197.0,11199.2,69.95,8.5,4.5,1.667,0.0
2008-05-06,1789.98,199.596,240.29031,5.245972,1354.0,5410.0,12200.0,10869.0,69.95,8.5,4.5,1.667,0.0
2008-05-07,1176.264,190.956,241.08127,3.4575,1030.0,423.0,6649.0,11502.4,69.95,8.5,4.5,1.667,0.0
2008-05-08,2116.698,253.244,239.8513,6.178472,3667.0,702.0,12717.0,18192.3,69.95,8.5,4.5,1.667,0.0
2008-05-09,1747.272,229.87401,240.47122,5.1361113,2229.0,423.0,11904.0,14565.2,69.95,8.5,4.5,1.667,0.0
2008-05-10,1909.128,289.814,240.08621,5.636389,6950.0,612.0,11714.0,12542.8,69.95,8.5,4.5,1.667,0.0
2008-05-11,1610.92,275.702,240.4856,4.804167,563.0,1340.0,6930.0,18015.666,69.95,8.5,4.5,1.667,0.0
2008-05-12,1524.204,229.14,241.04163,4.5194445,2082.0,1085.0,11959.0,10277.4,69.95,8.5,4.5,1.667,0.0
2008-05-13,1476.894,236.468,240.37407,4.3918056,823.0,4089.0,8370.0,11332.9,69.95,8.5,4.5,1.667,0.0
2008-05-14,1584.262,277.374,240.70851,4.7133336,2467.0,3436.0,9716.0,10785.366,69.95,8.5,4.5,1.667,0.0
2008-05-15,1162.768,237.724,240.35039,3.5220833,868.0,570.0,6820.0,11121.467,69.95,8.5,4.5,1.667,0.0
2008-05-16,1651.126,235.398,239.61566,4.9245834,2228.0,2569.0,8957.0,13764.767,69.95,8.5,4.5,1.667,0.0
2008-05-17,1657.454,275.896,239.47285,4.951528,2158.0,935.0,12472.0,12059.233,69.95,8.5,4.5,1.667,0.0
2008-05-18,1803.958,254.492,239.68268,5.4094443,1775.0,5355.0,8626.0,14309.967,69.95,8.5,4.5,1.667,0.0
2008-05-19,1030.262,175.736,240.43188,3.0694444,1014.0,558.0,7503.0,8096.033,69.95,8.5,4.5,1.667,0.0
2008-05-20,1581.334,184.082,241.01959,4.6822224,1352.0,2431.0,11977.0,10595.566,69.95,8.5,4.5,1.667,0.0
2008-05-21,1324.112,190.326,240.7605,3.9166667,1989.0,474.0,9251.0,10354.533,69.95,8.5,4.5,1.667,0.0
2008-05-22,976.868,169.816,239.5002,2.9559722,996.0,440.0,6475.0,8370.134,69.95,8.5,4.5,1.667,0.0
2008-05-23,1484.916,178.958,239.49886,4.358611,0.0,1390.0,14734.0,8624.6,69.95,8.5,4.5,1.667,0.0
2008-05-24,1580.176,285.55,240.72491,4.669028,1027.0,569.0,12833.0,11907.267,69.95,8.5,4.5,1.667,0.0
2008-05-25,2048.504,290.416,239.94563,6.1365275,4307.0,8811.0,6016.0,15007.733,69.95,8.5,4.5,1.667,0.0
2008-05-26,1289.71,220.698,240.3637,3.929722,985.0,666.0,9284.0,10560.167,69.95,8.5,4.5,1.667,0.0
2008-05-27,1708.7,207.466,239.39087,5.1073613,0.0,5352.0,11478.0,11648.333,69.95,8.5,4.5,1.667,0.0
2008-05-28,1114.372,235.644,241.3227,3.3505554,3138.0,512.0,6709.0,8213.866,69.95,8.5,4.5,1.667,0.0
2008-05-29,1135.076,186.832,237.67516,3.4756944,1004.0,507.0,8703.0,8703.934,69.95,8.5,4.5,1.667,0.0
2008-05-30,1397.244,182.218,240.5537,4.2029166,0.0,3019.0,11298.0,8970.4,69.95,8.5,4.5,1.667,0.0
2008-05-31,1641.47,249.924,240.6542,4.9230556,1764.0,2328.0,11858.0,11407.833,69.95,8.5,4.5,1.667,0.0
2008-06-01,1848.876,225.34,240.62318,5.4231944,1906.0,545.0,11307.0,17056.6,17.167,5.167,0.667,0.0,0.0
2008-06-02,1074.012,165.158,236.36987,3.2180555,960.0,558.0,6341.0,10041.2,17.167,5.167,0.667,0.0,0.0
2008-06-03,1597.816,173.938,234.1522,4.8441668,2897.0,2608.0,9265.0,11860.267,17.167,5.167,0.667,0.0,0.0
2008-06-04,1588.912,152.404,234.70647,4.827778,1550.0,7682.0,6508.0,10741.866,17.167,5.167,0.667,0.0,0.0
2008-06-05,1120.078,153.106,235.16382,3.397639,1747.0,506.0,8781.0,7633.967,17.167,5.167,0.667,0.0,0.0
2008-06-06,1217.714,174.52,239.71693,3.6720831,1009.0,506.0,7871.0,10909.233,17.167,5.167,0.667,0.0,0.0
2008-06-07,1882.484,186.414,238.98444,5.5319443,2379.0,2611.0,14593.0,11791.733,17.167,5.167,0.667,0.0,0.0
2008-06-08,1542.322,188.384,239.96494,4.596111,2536.0,3161.0,9732.0,10276.367,17.167,5.167,0.667,0.0,0.0
2008-06-09,1325.698,183.64,239.43468,4.0397224,1967.0,2085.0,7921.0,10121.967,17.167,5.167,0.667,0.0,0.0
2008-06-10,1067.09,216.018,239.97804,3.2048612,907.0,585.0,8992.0,7300.8335,17.167,5.167,0.667,0.0,0.0
2008-06-11,1123.206,214.372,240.15446,3.388472,977.0,842.0,7566.0,9335.1,17.167,5.167,0.667,0.0,0.0
2008-06-12,1259.332,189.292,239.69002,3.7993054,1951.0,567.0,7246.0,11224.866,17.167,5.167,0.667,0.0,0.0
2008-06-13,1875.1,281.936,238.8885,5.6044445,2809.0,7358.0,10531.0,10553.667,17.167,5.167,0.667,0.0,0.0
2008-06-14,1384.92,344.28,240.0145,4.207778,1862.0,1011.0,10681.0,9528.0,17.167,5.167,0.667,0.0,0.0
2008-06-15,2289.102,281.006,239.45374,6.773611,6471.0,6802.0,11589.0,13289.7,17.167,5.167,0.667,0.0,0.0
2008-06-16,1303.044,204.382,240.43346,3.904722,1980.0,464.0,10012.0,9261.4,17.167,5.167,0.667,0.0,0.0
2008-06-17,1145.084,175.464,240.35443,3.4345832,1080.0,432.0,10094.0,7478.7334,17.167,5.167,0.667,0.0,0.0
2008-06-18,1893.608,272.724,239.73987,5.711389,7549.0,3040.0,12687.0,8284.134,17.167,5.167,0.667,0.0,0.0
2008-06-19,1588.082,189.418,239.27267,4.737917,3411.0,1514.0,10911.0,10632.033,17.167,5.167,0.667,0.0,0.0
2008-06-20,1676.104,227.42,239.9392,5.0081944,2948.0,2935.0,12417.0,9635.066,17.167,5.167,0.667,0.0,0.0
2008-06-21,1734.254,239.028,239.46341,5.1341667,940.0,5823.0,12828.0,9313.233,17.167,5.167,0.667,0.0,0.0
2008-06-22,1566.416,294.144,239.04411,4.674028,4705.0,1175.0,10652.0,9574.934,17.167,5.167,0.667,0.0,0.0
2008-06-23,1251.796,210.956,238.93765,3.7919443,2600.0,581.0,10124.0,7558.2666,17.167,5.167,0.667,0.0,0.0
2008-06-24,1754.452,253.022,237.91539,5.2622223,2779.0,3489.0,14271.0,8701.866,17.167,5.167,0.667,0.0,0.0
2008-06-25,1261.77,290.626,238.8949,3.910972,2773.0,569.0,9402.0,8285.5,17.167,5.167,0.667,0.0,0.0
2008-06-26,1056.02,217.414,239.35141,3.211111,921.0,572.0,8971.0,7136.3335,17.167,5.167,0.667,0.0,0.0
2008-06-27,1755.152,262.008,238.93498,5.2366667,4159.0,2372.0,10163.0,12558.533,17.167,5.167,0.667,0.0,0.0
2008-06-28,1208.8,210.954,239.14238,3.685972,0.0,2000.0,7932.0,10214.667,17.167,5.167,0.667,0.0,0.0
2008-06-29,749.352,183.664,240.16066,2.3311112,955.0,535.0,3896.0,7103.2,17.167,5.167,0.667,0.0,0.0
2008-06-30,804.196,189.526,240.37613,2.4791667,0.0,521.0,6819.0,6063.2666,17.167,5.167,0.667,0.0,0.0
2008-07-01,1215.24,277.788,239.5403,3.74,3465.0,587.0,8390.0,7812.0,38.017,5.5,2.333,0.833,0.0
2008-07-02,1147.202,266.538,238.96198,3.5695834,962.0,650.0,7002.0,10506.033,38.017,5.5,2.333,0.833,0.0
2008-07-03,1098.36,213.748,239.6355,3.3431945,958.0,2569.0,7410.0,7369.0,38.017,5.5,2.333,0.833,0.0
2008-07-04,942.02,188.132,240.17964,2.8283334,0.0,589.0,8302.0,6809.3335,38.017,5.5,2.333,0.833,0.0
2008-07-05,1469.088,224.78,239.56477,4.386528,1875.0,6754.0,8365.0,7490.8,38.017,5.5,2.333,0.833,0.0
2008-07-06,1805.064,253.582,240.59024,5.3594446,4258.0,5230.0,7536.0,13060.4,38.017,5.5,2.333,0.833,0.0
2008-07-07,983.39,202.81,239.63373,2.968611,2171.0,592.0,7149.0,6477.8335,38.017,5.5,2.333,0.833,0.0
2008-07-08,1126.214,196.318,239.70062,3.3713887,991.0,503.0,7592.0,9684.233,38.017,5.5,2.333,0.833,0.0
2008-07-09,919.318,191.724,240.32957,2.7752776,951.0,499.0,7352.0,6519.967,38.017,5.5,2.333,0.833,0.0
2008-07-10,1251.276,240.242,239.86775,3.7434723,982.0,552.0,8186.0,11134.6,38.017,5.5,2.333,0.833,0.0
2008-07-11,1254.216,251.036,239.5169,3.7822223,724.0,558.0,9251.0,10370.6,38.017,5.5,2.333,0.833,0.0
2008-07-12,1328.852,266.124,240.0593,4.050417,4436.0,2617.0,7231.0,7863.533,38.017,5.5,2.333,0.833,0.0
2008-07-13,1254.634,166.908,240.28969,3.7666667,1671.0,3164.0,7056.0,9019.566,38.017,5.5,2.333,0.833,0.0
2008-07-14,1137.926,209.668,240.49419,3.4316669,2564.0,1995.0,6436.0,7970.433,38.017,5.5,2.333,0.833,0.0
2008-07-15,1155.86,190.936,239.78145,3.4356945,968.0,552.0,8585.0,9159.333,38.017,5.5,2.333,0.833,0.0
2008-07-16,1077.062,206.462,240.59338,3.2368054,1537.0,2799.0,4978.0,8637.033,38.017,5.5,2.333,0.833,0.0
2008-07-17,1319.122,239.506,239.91704,4.0266666,1122.0,723.0,8280.0,11860.366,38.017,5.5,2.333,0.833,0.0
2008-07-18,1261.584,195.606,239.5772,3.7369447,1143.0,552.0,9260.0,10071.4,38.017,5.5,2.333,0.833,0.0
2008-07-19,1344.014,208.03,239.15112,4.019722,2941.0,3146.0,7676.0,8637.233,38.017,5.5,2.333,0.833,0.0
2008-07-20,941.534,172.576,239.7777,2.8363888,1943.0,1076.0,5457.0,7216.2334,38.017,5.5,2.333,0.833,0.0
2008-07-21,1156.478,172.45,239.1017,3.4820836,1698.0,431.0,9189.0,7956.6333,38.017,5.5,2.333,0.833,0.0
2008-07-22,740.242,161.128,239.67032,2.272639,0.0,430.0,4886.0,7021.3667,38.017,5.5,2.333,0.833,0.0
2008-07-23,942.63,162.392,240.09612,2.8494446,1233.0,454.0,6325.0,7698.5,38.017,5.5,2.333,0.833,0.0
2008-07-24,1093.45,185.882,239.88377,3.2215278,837.0,476.0,8344.0,8567.167,38.017,5.5,2.333,0.833,0.0
2008-07-25,865.534,182.714,239.0572,2.6183333,1168.0,492.0,6731.0,6034.567,38.017,5.5,2.333,0.833,0.0
2008-07-26,815.684,213.318,240.02869,2.4944444,0.0,948.0,6243.0,6403.7334,38.017,5.5,2.333,0.833,0.0
2008-07-27,1147.396,233.138,238.47116,3.5125,1063.0,858.0,8385.0,8817.267,38.017,5.5,2.333,0.833,0.0
2008-07-28,825.804,198.514,239.99368,2.5743055,0.0,509.0,5963.0,7291.4,38.017,5.5,2.333,0.833,0.0
2008-07-29,1166.558,208.384,240.24887,3.6408331,1571.0,530.0,5802.0,11539.634,38.017,5.5,2.333,0.833,0.0
2008-07-30,1299.908,227.536,239.08559,4.065139,2548.0,773.0,6278.0,12066.134,38.017,5.5,2.333,0.833,0.0
2008-07-31,1392.6381,243.476,240.09569,4.2318053,1533.0,2808.0,7588.0,11281.634,38.017,5.5,2.333,0.833,0.0
2008-08-01,739.576,252.704,239.80545,2.3279166,586.0,1150.0,5091.0,5499.2666,64.28,6.4,3.0,1.8,0.0
2008-08-02,505.776,178.294,239.12874,1.5879167,0.0,504.0,3803.0,4122.6,64.28,6.4,3.0,1.8,0.0
2008-08-03,504.782,166.052,237.05443,1.5766666,0.0,499.0,3926.0,3988.0332,64.28,6.4,3.0,1.8,0.0
2008-08-04,1126.528,193.822,237.86328,3.4168057,596.0,4677.0,4411.0,9091.467,64.28,6.4,3.0,1.8,0.0
2008-08-05,827.118,180.248,238.73647,2.5059724,635.0,509.0,7118.0,5523.3,64.28,6.4,3.0,1.8,0.0
2008-08-06,326.112,214.504,240.56583,1.0904167,0.0,513.0,2215.0,2707.2,64.28,6.4,3.0,1.8,0.0
2008-08-07,334.884,214.94,239.31233,1.1206945,0.0,526.0,2357.0,2698.4,64.28,6.4,3.0,1.8,0.0
2008-08-08,302.2,196.448,239.45653,1.0055555,0.0,481.0,1980.0,2575.6667,64.28,6.4,3.0,1.8,0.0
2008-08-09,358.924,199.99,240.71046,1.1602778,0.0,489.0,1902.0,3591.0667,64.28,6.4,3.0,1.8,0.0
2008-08-10,352.032,189.106,240.2649,1.1225001,0.0,464.0,1905.0,3498.2,64.28,6.4,3.0,1.8,0.0
2008-08-11,371.91602,187.62,240.71832,1.1706945,0.0,489.0,1880.0,3829.6,64.28,6.4,3.0,1.8,0.0
2008-08-12,288.984,187.042,240.04828,0.9534722,0.0,462.0,1844.0,2510.4,64.28,6.4,3.0,1.8,0.0
2008-08-13,282.584,183.836,240.8715,0.9315278,0.0,451.0,1789.0,2469.7334,64.28,6.4,3.0,1.8,0.0
2008-08-14,270.258,177.966,241.14088,0.885,0.0,441.0,1641.0,2422.3,64.28,6.4,3.0,1.8,0.0
2008-08-15,273.654,178.178,241.15816,0.8959722,0.0,439.0,1691.0,2430.9,64.28,6.4,3.0,1.8,0.0
2008-08-16,274.814,181.678,242.09535,0.8994444,0.0,442.0,1688.0,2450.2334,64.28,6.4,3.0,1.8,0.0
2008-08-17,274.796,179.516,241.18344,0.8977778,0.0,445.0,1710.0,2424.9333,64.28,6.4,3.0,1.8,0.0
2008-08-18,273.758,178.098,241.35583,0.8943056,0.0,440.0,1719.0,2403.6333,64.28,6.4,3.0,1.8,0.0
2008-08-19,274.692,180.622,240.89473,0.90333337,0.0,442.0,1697.0,2439.2,64.28,6.4,3.0,1.8,0.0
2008-08-20,268.47202,178.064,241.5437,0.8833333,0.0,437.0,1626.0,2411.5334,64.28,6.4,3.0,1.8,0.0
2008-08-21,261.298,168.972,240.29565,0.8497222,0.0,432.0,1577.0,2345.9668,64.28,6.4,3.0,1.8,0.0
2008-08-22,267.124,174.654,240.88225,0.87208337,0.0,438.0,1614.0,2400.0667,64.28,6.4,3.0,1.8,0.0
2008-08-23,254.642,169.422,242.14267,0.8308334,0.0,419.0,1485.0,2340.0334,64.28,6.4,3.0,1.8,0.0
2008-08-24,254.716,163.91,241.61342,0.8263889,0.0,404.0,1523.0,2318.2666,64.28,6.4,3.0,1.8,0.0
2008-08-25,250.298,163.87,241.47398,0.80833334,0.0,422.0,1436.0,2313.6333,64.28,6.4,3.0,1.8,0.0
2008-08-26,257.564,166.566,241.11955,0.8372222,0.0,420.0,1533.0,2339.7334,64.28,6.4,3.0,1.8,0.0
2008-08-27,258.114,165.872,240.57648,0.8331945,0.0,399.0,1539.0,2363.9001,64.28,6.4,3.0,1.8,0.0
2008-08-28,268.246,174.098,240.54265,0.875,0.0,432.0,1631.0,2407.7666,64.28,6.4,3.0,1.8,0.0
2008-08-29,267.588,171.186,240.33546,0.875,0.0,430.0,1599.0,2430.8,64.28,6.4,3.0,1.8,0.0
2008-08-30,270.424,177.552,240.51399,0.88624996,0.0,435.0,1619.0,2453.0667,64.28,6.4,3.0,1.8,0.0
2008-08-31,1502.532,210.418,240.01805,4.452778,2056.0,3733.0,12136.0,7117.2,64.28,6.4,3.0,1.8,0.0
2008-09-01,1247.51,184.48601,239.91591,3.7324998,950.0,521.0,10183.0,9137.833,22.7,6.2,1.0,0.6,0.0
2008-09-02,1384.154,224.634,239.32896,4.1415277,4273.0,1206.0,6648.0,10942.233,22.7,6.2,1.0,0.6,0.0
2008-09-03,1388.486,179.288,240.02945,4.118611,1326.0,1902.0,10213.0,9700.434,22.7,6.2,1.0,0.6,0.0
2008-09-04,1225.22,151.872,238.6635,3.654722,2225.0,404.0,9408.0,8383.333,22.7,6.2,1.0,0.6,0.0
2008-09-05,873.96,147.23601,239.59058,2.6055555,379.0,431.0,6943.0,6813.0,22.7,6.2,1.0,0.6,0.0
2008-09-06,1868.574,238.292,239.33978,5.5244446,2948.0,6500.0,13400.0,8294.9,22.7,6.2,1.0,0.6,0.0
2008-09-07,1372.656,176.444,240.5887,4.0808334,3612.0,1707.0,5976.0,11582.6,22.7,6.2,1.0,0.6,0.0
